File Name,Signature Text,Legibility Rating (1–5),Comments / Notes,File Name,Anthony - Legible or Illegible,Assigned Number,Anthony - Type Name,Average,Final Assignment
sig451.jpg,Hb,2,Initial-style signature,sig451.jpg,Illegible,1,H,1.5,Illegible
sig452.jpg,Amar,4,Clear cursive with underline,sig452.jpg,Illegible,1,Messj,2.5,Illegible
sig453.jpg,L,2,Single initial with underline,sig453.jpg,Illegible,1,F,1.5,Illegible
sig454.jpg,Masif,4,Clear cursive handwriting,sig454.jpg,Legible,5,Vishi,4.5,Legible
sig455.jpg,S,1,Single symbolic stroke,sig455.jpg,Illegible,1,X,1,Illegible
sig456.jpg,Aditi Patil,4,Full name clearly written,sig456.jpg,Legible,5,Vrashui Tho,4.5,Legible
sig457.jpg,Adit,3,Stylized cursive,sig457.jpg,Legible,5,Adifi Partil,4,Legible
sig458.jpg,Kashyap,3,Readable cursive with flourish,sig458.jpg,Legible,5,Ahy TD,4,Legible
sig459.jpg,Anas,3,Stylized cursive,sig459.jpg,Illegible,1,MJ,2,Illegible
sig460.jpg,Saty D,3,"Initial with surname, readable",sig460.jpg,Illegible,1,Shy,2,Illegible
sig461.jpg,Qf,2,Stylized initials,sig461.jpg,Illegible,1,I,1.5,Illegible
sig462.jpg,S,1,Single symbolic stroke,sig462.jpg,Legible,5,N Hanutha,3,Illegible
sig463.jpg,Susrutha,4,Clearly written with underline,sig463.jpg,Legible,5,Sahithy,4.5,Legible
sig464.jpg,P M,2,Initials only,sig464.jpg,Illegible,1,H,1.5,Illegible
sig465.jpg,Abhi,3,Short readable name,sig465.jpg,Illegible,1,Huy,2,Illegible
sig466.jpg,Sindh,3,"Cursive, slightly stylized",sig466.jpg,Legible,5,N Preefan,4,Legible
sig467.jpg,Kush,4,Clearly written printed name,sig467.jpg,Legible,5,Mulhaseey,4.5,Legible
sig468.jpg,@,1,Symbol only,sig468.jpg,Legible,5,Manuy,3,Illegible
sig469.jpg,M Powell,4,Full name with underline,sig469.jpg,Legible,5,Kry,4.5,Legible
sig470.jpg,Sairity,4,Clear cursive with underline,sig470.jpg,Legible,5,Vennely,4.5,Legible
sig471.jpg,S,2,Stylized initial,sig471.jpg,Legible,5,Poiya,3.5,Legible
sig472.jpg,Jhay,4,Clear cursive handwriting,sig472.jpg,Illegible,1,Hl,2.5,Illegible
sig473.jpg,M. Reham,4,Initial and surname clearly written,sig473.jpg,Illegible,1,H,2.5,Illegible
sig474.jpg,Mohredd,3,Readable cursive,sig474.jpg,Illegible,1,Ahp,2,Illegible
sig475.jpg,Monu,4,Clear handwritten name,sig475.jpg,Illegible,1,SS,2.5,Illegible
sig476.jpg,Kny,2,Stylized short initials,sig476.jpg,Legible,5,Susrutha,3.5,Legible
sig477.jpg,Vennely,4,Clear cursive with underline,sig477.jpg,Illegible,1,Puy,2.5,Illegible
sig478.jpg,Divy,4,"Clear cursive, legible",sig478.jpg,Legible,5,Abbi,4.5,Legible
sig479.jpg,Ol,2,Initial-like symbol,sig479.jpg,Illegible,1,Siij,1.5,Illegible
sig480.jpg,An,2,Short stylized initials,sig480.jpg,Legible,5,Kusi,3.5,Legible
sig481.jpg,R. Siddhant,3,Readable but stylized,sig481.jpg,Illegible,1,CS,2,Illegible
sig482.jpg,K. Dev,3,Initial with flowing surname,sig482.jpg,Legible,5,Stellaf,4,Legible
sig483.jpg,Karthikey,4,Clearly written with underline,sig483.jpg,Legible,5,Kaithiki,4.5,Legible
sig484.jpg,N H,2,Initial-style strokes,sig484.jpg,Legible,5,Vyshnaui,3.5,Legible
sig485.jpg,Ben,3,Short stylized name,sig485.jpg,Illegible,1,V. Auil,2,Illegible
sig486.jpg,R. Shres,3,Initial with cursive surname,sig486.jpg,Illegible,1,Sooy,2,Illegible
sig487.jpg,(Symbolic),1,Non-textual curved mark,sig487.jpg,Legible,5,Anushka,3,Illegible
sig488.jpg,Sharat,4,Clear printed name,sig488.jpg,Legible,5,Birdiyliy,4.5,Legible
sig489.jpg,dattike,3,"Lowercase cursive, readable",sig489.jpg,Illegible,1,Lic,2,Illegible
sig490.jpg,Upasana,4,Clear cursive with underline,sig490.jpg,Illegible,1,Lawhu,2.5,Illegible
sig491.jpg,V. Anuj,4,Initial and name clearly written,sig491.jpg,Illegible,1,gy,2.5,Illegible
sig492.jpg,Sreel,3,Stylized cursive,sig492.jpg,Legible,5,Meha,4,Legible
sig493.jpg,Anushka,4,Clear cursive signature,sig493.jpg,Legible,5,Adhithya,4.5,Legible
sig494.jpg,Bindu y S,3,Readable name with flourish,sig494.jpg,Legible,5,Coultany,4,Legible
sig495.jpg,(Initials),2,Short initials only,sig495.jpg,Illegible,1,Rasuchay,1.5,Illegible
sig496.jpg,Lohith,4,Clear cursive handwriting,sig496.jpg,Illegible,1,K. Jei,2.5,Illegible
sig497.jpg,Rizof,3,Stylized cursive,sig497.jpg,Legible,5,Kashkay,4,Legible
sig498.jpg,Melo,4,Clear and repeated strokes,sig498.jpg,Illegible,1,VH,2.5,Illegible
sig499.jpg,Adithya,4,Clear cursive with underline,sig499.jpg,Illegible,1,Suu,2.5,Illegible
sig500.jpg,Goutham,4,Clear cursive handwriting,sig500.jpg,Legible,5,Keshur,4.5,Legible
sig501.jpg,Somay,4,Clearly written short name,sig501.jpg,Illegible,1,ASP,2.5,Illegible
sig502.jpg,ASP,2,Initials with underline,sig502.jpg,Legible,5,V. Sidhitha,3.5,Legible
sig503.jpg,V. Siddhika,4,Initial and name clearly written,sig503.jpg,Illegible,1,Out of bounds,2.5,Illegible
sig504.jpg,Y. Naidu,4,Initial and surname legible,sig504.jpg,Illegible,1,Hethi,2.5,Illegible
sig505.jpg,Ruth,4,Clear cursive name,sig505.jpg,Illegible,1,Kauya,2.5,Illegible
sig506.jpg,Kayce,4,Clear cursive with underline,sig506.jpg,Illegible,1,Tuluuy,2.5,Illegible
sig507.jpg,Tulup,3,Stylized cursive with underline,sig507.jpg,Legible,5,Haskaval,4,Legible
sig508.jpg,Madhav,4,Clear bold handwriting,sig508.jpg,Legible,5,K. Srivani,4.5,Legible
sig509.jpg,K. Srivast,3,Initial with partially abbreviated surname,sig509.jpg,Illegible,1,Ahy,2,Illegible
sig510.jpg,Abh,2,Short stylized initials,sig510.jpg,Legible,5,B' Liklithya,3.5,Legible
sig511.jpg,B. Velchita,4,Initial and surname clearly written,sig511.jpg,Legible,5,Bhabana Dash,4.5,Legible
sig512.jpg,Bhabana Dash,4,Full name clearly written,sig512.jpg,Legible,5,Kishil B,4.5,Legible
sig513.jpg,Kritika B,4,Name and initial clearly written,sig513.jpg,Illegible,1,Suy,2.5,Illegible
sig514.jpg,Sneha,4,Clear cursive with underline,sig514.jpg,Illegible,1,Rv,2.5,Illegible
sig515.jpg,RV,2,Stylized initials only,sig515.jpg,Legible,5,Anujah,3.5,Legible
sig516.jpg,Anjali,4,Clear printed name,sig516.jpg,Legible,5,Sreiya,4.5,Legible
sig517.jpg,Sneya,4,Clear cursive handwriting,sig517.jpg,Legible,5,A. S. L. Prau,4.5,Legible
sig518.jpg,A.S. Prasad,4,Initials and surname legible,sig518.jpg,Legible,5,Ch. Uijaya Priy,4.5,Legible
sig519.jpg,Ch. Upaya Moy,3,Initial with multi-part name,sig519.jpg,Legible,5,G. Divya,4,Legible
sig520.jpg,G. Divya,4,Initial and name clearly written,sig520.jpg,Legible,5,Kamay,4.5,Legible
sig521.jpg,Surya,4,Clear cursive name,sig521.jpg,Legible,5,B. Haripriy,4.5,Legible
sig522.jpg,Sanduni,4,Clear cursive with underline,sig522.jpg,Legible,5,Teemtara,4.5,Legible
sig523.jpg,Tanushka,4,Clear cursive handwriting,sig523.jpg,Legible,5,E. Sathwika,4.5,Legible
sig524.jpg,Christal,4,Stylized but readable,sig524.jpg,Legible,5,Ch. Gowthami,4.5,Legible
sig525.jpg,B. Swathi,4,Initial and name clearly written,sig525.jpg,Illegible,1,P. Srawy,2.5,Illegible
sig526.jpg,Tjani,3,Stylized signature,sig526.jpg,Legible,5,Pravallika,4,Legible
sig527.jpg,B. Nalapriy,3,Initial with stylized surname,sig527.jpg,Legible,5,K. Pushpa,4,Legible
sig528.jpg,Keertana,4,Clear cursive with underline,sig528.jpg,Legible,5,S. Ganvika,4.5,Legible
sig529.jpg,E. Sathwika,4,Initial and name clearly written,sig529.jpg,Legible,5,P. Shavani,4.5,Legible
sig530.jpg,Ch. Gouthami,4,Initial and surname legible,sig530.jpg,Illegible,1,Pawyhuth,2.5,Illegible
sig531.jpg,P. Sravya,4,Initial with clear surname,sig531.jpg,Illegible,1,S. Key,2.5,Illegible
sig532.jpg,Pravallika,4,Clearly written printed letters,sig532.jpg,Legible,5,Pahartu,4.5,Legible
sig533.jpg,K. Pushpa,4,Initial and name legible,sig533.jpg,Legible,5,HBhowmik,4.5,Legible
sig534.jpg,S. Sainvika,4,Initial and name clearly written,sig534.jpg,Illegible,1,w,2.5,Illegible
sig535.jpg,P. Sharoni,4,Initial with clear surname,sig535.jpg,Legible,5,Suya,4.5,Legible
sig536.jpg,Panyanitha,3,Stylized cursive,sig536.jpg,Legible,5,Sandini,4,Legible
sig537.jpg,Syfeeya,3,Stylized cursive with underline,sig537.jpg,Illegible,1,Tawkholip,2,Illegible
sig538.jpg,Prantha,3,Readable cursive with underline,sig538.jpg,Illegible,1,Ch. Bhul,2,Illegible
sig539.jpg,H Sahoonik,3,Initial and surname readable,sig539.jpg,Legible,5,B. Swathi,4,Legible
sig540.jpg,MZ,2,Initial-style symbolic mark,sig540.jpg,Illegible,1,Cjari,1.5,Illegible
sig541.jpg,Kajal,4,Clear printed name,sig541.jpg,Legible,5,K. Hima Bindhu,4.5,Legible
sig542.jpg,P. Anjali,4,Initial and name underlined,sig542.jpg,Illegible,1,Chi,2.5,Illegible
sig543.jpg,Bhagyasri,4,Clear cursive handwriting,sig543.jpg,Illegible,1,Ahool,2.5,Illegible
sig544.jpg,K. Roshika,4,Initial and name clearly written,sig544.jpg,Illegible,1,Kiti,2.5,Illegible
sig545.jpg,Y. Suvanee,4,Initial and name with underline,sig545.jpg,Legible,5,Kajal,4.5,Legible
sig546.jpg,Rashi Kaur,4,First and last name underlined,sig546.jpg,Illegible,1,P. Awuilhi,2.5,Illegible
sig547.jpg,Vaishnavi,4,Stylized cursive but readable,sig547.jpg,Illegible,1,Bhayahi,2.5,Illegible
sig548.jpg,Rinki Dutta,4,Clear full name,sig548.jpg,Legible,5,M. Rushika,4.5,Legible
sig549.jpg,Sneha Ghosh,4,Clear cursive name,sig549.jpg,Legible,5,Y. Suvana,4.5,Legible
sig550.jpg,k. Gretha,3,"Initial and name, slightly uneven",sig550.jpg,Legible,5,Rashi Kewu,4,Legible
sig551.jpg,Y. Villutla,3,Initial and surname readable,sig551.jpg,Legible,5,Vaishnai,4,Legible
sig552.jpg,B. Shivani,4,Initial and first name underlined,sig552.jpg,Legible,5,Rinki Dutha,4.5,Legible
sig553.jpg,Dhi,2,Short stylized mark,sig553.jpg,Illegible,1,Out of bounds,1.5,Illegible
sig554.jpg,Swathi Barija,4,Clear full name,sig554.jpg,Legible,5,K. Geetha,4.5,Legible
sig555.jpg,A. Singh,4,Initial and surname clearly written,sig555.jpg,Illegible,1,I. Lilllutla,2.5,Illegible
sig556.jpg,Sunita Shaw,4,Clear printed name,sig556.jpg,Legible,5,B. Shivani,4.5,Legible
sig557.jpg,Kritima Bindra,4,Clear full name,sig557.jpg,Legible,5,Dhu,4.5,Legible
sig558.jpg,Chu,2,Short symbolic initials,sig558.jpg,Legible,5,Swati Parija,3.5,Legible
sig559.jpg,Alhad,3,Stylized single name,sig559.jpg,Legible,5,A. Singh,4,Legible
sig560.jpg,Guti,3,Short cursive name,sig560.jpg,Legible,5,Surmita Shaw,4,Legible
sig561.jpg,Jhansi,4,Clear printed name,sig561.jpg,Legible,5,A. Zy'al,4.5,Legible
sig562.jpg,A. Aishwarya,4,Initial and name clearly written,sig562.jpg,Legible,5,D. Amani,4.5,Legible
sig563.jpg,M. K. Sravan,3,"Initials with surname, readable",sig563.jpg,Illegible,1,Hy,2,Illegible
sig564.jpg,P S,2,Initial-style signature,sig564.jpg,Illegible,1,Cth,1.5,Illegible
sig565.jpg,A. Zya,3,Initial and short name underlined,sig565.jpg,Legible,5,K. Sahiki,4,Legible
sig566.jpg,D. Amani,4,Initial and name clearly written,sig566.jpg,Legible,5,V. Ashritha,4.5,Legible
sig567.jpg,(Symbolic),1,Non-textual abstract mark,sig567.jpg,Legible,5,T. Manasvi,3,Illegible
sig568.jpg,Abhilash,3,Stylized cursive with underline,sig568.jpg,Illegible,1,Prwrj,2,Illegible
sig569.jpg,L. Sahila,4,Initial and name clearly written,sig569.jpg,Legible,5,Lohitha,4.5,Legible
sig570.jpg,N. Ashritha,4,Initial and name legible,sig570.jpg,Illegible,1,B. Nlagaljy,2.5,Illegible
sig571.jpg,T. Manasvi,4,Initial and name clearly written,sig571.jpg,Legible,5,Haridarshah,4.5,Legible
sig572.jpg,Pranj,2,Short stylized mark,sig572.jpg,Legible,5,Akeen Begum,3.5,Legible
sig573.jpg,Kolitha,4,Clear cursive with underline,sig573.jpg,Illegible,1,Hawp,2.5,Illegible
sig574.jpg,B. Nagadevi,4,Initial and surname legible,sig574.jpg,Legible,5,Sravauthi,4.5,Legible
sig575.jpg,Haridharshan,4,Clear printed name,sig575.jpg,Legible,5,E. P. N.,4.5,Legible
sig576.jpg,Aleen Begum,4,Clear full name,sig576.jpg,Illegible,1,Gp,2.5,Illegible
sig577.jpg,Pavi,3,Stylized cursive,sig577.jpg,Legible,5,Thansi,4,Legible
sig578.jpg,Sravanthi,4,Clear cursive with underline,sig578.jpg,Legible,5,A. Aishwarya,4.5,Legible
sig579.jpg,E P D,2,Initials only,sig579.jpg,Illegible,1,M. K. Sraeexui,1.5,Illegible
sig580.jpg,Ch A,2,Initial-style symbolic mark,sig580.jpg,Illegible,1,PS,1.5,Illegible
sig581.jpg,Sami,3,Short stylized name,sig581.jpg,Illegible,1,Samuit,2,Illegible
sig582.jpg,P. Suvarna,4,Initial and name clearly written,sig582.jpg,Legible,5,P. Suvarna,4.5,Legible
sig583.jpg,(Stylized),1,Abstract cursive mark,sig583.jpg,Illegible,1,sj,1,Illegible
sig584.jpg,(Stylized),1,Circular symbolic mark,sig584.jpg,Illegible,1,sk,1,Illegible
sig585.jpg,T D Sureshini,3,Initials and surname handwritten,sig585.jpg,Legible,5,T. D. S. Vonshiui,4,Legible
sig586.jpg,R. Lahitha Rathod,4,Full name clearly written,sig586.jpg,Legible,5,R. Lithitha Rathod,4.5,Legible
sig587.jpg,P D,2,Initials with underline,sig587.jpg,Illegible,1,P. DU,1.5,Illegible
sig588.jpg,Lajan,4,Clear cursive name,sig588.jpg,Illegible,1,Larjan,2.5,Illegible
sig589.jpg,Dhar,3,Stylized cursive,sig589.jpg,Illegible,1,Duy,2,Illegible
sig590.jpg,J,2,Single initial,sig590.jpg,Illegible,1,V,1.5,Illegible
sig591.jpg,Y,2,Single initial,sig591.jpg,Illegible,1,L,1.5,Illegible
sig592.jpg,Anu,3,Stylized cursive mark,sig592.jpg,Illegible,1,HS,2,Illegible
sig593.jpg,(Stylized),2,Abstract cursive signature,sig593.jpg,Illegible,1,AM,1.5,Illegible
sig594.jpg,Akash,3,Stylized with underline,sig594.jpg,Illegible,1,Huy,2,Illegible
sig595.jpg,N. C. Madhushekar,4,Initials and surname clearly written,sig595.jpg,Legible,5,N. G. Hadhuile,4.5,Legible
sig596.jpg,Divy,3,Stylized cursive,sig596.jpg,Illegible,1,Diu,2,Illegible
sig597.jpg,Ravi,4,Clear handwritten name,sig597.jpg,Illegible,1,Bavi,2.5,Illegible
sig598.jpg,Sri,3,Short cursive name,sig598.jpg,Illegible,1,Si,2,Illegible
sig599.jpg,S,2,Minimal symbolic stroke,sig599.jpg,Illegible,1,H,1.5,Illegible
sig600.jpg,K Madhu,3,Initial and name readable,sig600.jpg,Illegible,1,A. Lac Kalll,2,Illegible
sig601.jpg,Anudeep,3,Stylized cursive name,sig601.jpg,Illegible,1,Auuud,2,Illegible
sig602.jpg,Dinesh,4,Clear cursive with underline,sig602.jpg,Illegible,1,Cy,2.5,Illegible
sig603.jpg,(Stylized),1,Abstract symbolic mark,sig603.jpg,Illegible,1,Bkhra,1,Illegible
sig604.jpg,Bharat,3,Stylized cursive with underline,sig604.jpg,Legible,5,VSK,4,Legible
sig605.jpg,SK,2,Initial-style signature,sig605.jpg,Illegible,1,Riley,1.5,Illegible
sig606.jpg,Raj,3,Short cursive name,sig606.jpg,Illegible,1,Kliy,2,Illegible
sig607.jpg,K V,2,Initials only,sig607.jpg,Illegible,1,Awan,1.5,Illegible
sig608.jpg,Aung,3,Stylized cursive signature,sig608.jpg,Illegible,1,G. Carninasrie,2,Illegible
sig609.jpg,B. Somanath,4,Surname clearly written,sig609.jpg,Illegible,1,Phd,2.5,Illegible
sig610.jpg,Rohan,3,Stylized cursive,sig610.jpg,Illegible,1,Cuy,2,Illegible
sig611.jpg,Riya,4,Clear cursive name,sig611.jpg,Illegible,1,Cuny,2.5,Illegible
sig612.jpg,Anup,3,Stylized with underline,sig612.jpg,Illegible,1,RA,2,Illegible
sig613.jpg,Vip,3,Short stylized name,sig613.jpg,Illegible,1,Ait,2,Illegible
sig614.jpg,J,2,Single initial with cross,sig614.jpg,Illegible,1,S,1.5,Illegible
sig615.jpg,8,1,Symbol only,sig615.jpg,Illegible,1,R,1,Illegible
sig616.jpg,R,2,Single initial,sig616.jpg,Legible,5,Galateju,3.5,Legible
sig617.jpg,Gowrejo,4,Name clearly readable with underline,sig617.jpg,Illegible,1,S,2.5,Illegible
sig618.jpg,S,2,Single initial with underline,sig618.jpg,Illegible,1,Ruu,1.5,Illegible
sig619.jpg,(Stylized),1,Abstract underline mark,sig619.jpg,Illegible,1,Ku,1,Illegible
sig620.jpg,KZ,2,Initial-style mark,sig620.jpg,Illegible,1,Dtuuhuuy,1.5,Illegible
sig621.jpg,Adams,3,Stylized cursive with underline,sig621.jpg,Illegible,1,Ldns,2,Illegible
sig622.jpg,Har,3,Short cursive name,sig622.jpg,Illegible,1,Hr,2,Illegible
sig623.jpg,Qnp,2,Abbreviated stylized mark,sig623.jpg,Illegible,1,Kn,1.5,Illegible
sig624.jpg,M,1,Single symbolic stroke,sig624.jpg,Illegible,1,N,1,Illegible
sig625.jpg,P. Ranj,3,Initial and stylized name,sig625.jpg,Illegible,1,P Sau,2,Illegible
sig626.jpg,DJ,2,Initial-style signature,sig626.jpg,Illegible,1,DS,1.5,Illegible
sig627.jpg,B S R,2,Initials only,sig627.jpg,Illegible,1,BSN,1.5,Illegible
sig628.jpg,Rajes,3,Stylized cursive with underline,sig628.jpg,Illegible,1,RN,2,Illegible
sig629.jpg,V S R,2,Initials with underline,sig629.jpg,Illegible,1,VSH,1.5,Illegible
sig630.jpg,Ronal,3,Stylized scribble signature,sig630.jpg,Illegible,1,AAdny,2,Illegible
sig631.jpg,Pem,3,Short cursive name,sig631.jpg,Illegible,1,Duy,2,Illegible
sig632.jpg,Clint,4,Clear cursive name,sig632.jpg,Illegible,1,Cn,2.5,Illegible
sig633.jpg,Deep,4,Clear handwritten name,sig633.jpg,Illegible,1,Duuya,2.5,Illegible
sig634.jpg,Gopi,4,Clear cursive handwriting,sig634.jpg,Illegible,1,Chuus,2.5,Illegible
sig635.jpg,Hiral,4,Clearly written with underline,sig635.jpg,Illegible,1,Hul,2.5,Illegible
sig636.jpg,Day,3,Stylized cursive,sig636.jpg,Illegible,1,Haj,2,Illegible
sig637.jpg,Bru,2,Short stylized initials,sig637.jpg,Illegible,1,Ra,1.5,Illegible
sig638.jpg,K R,2,Initial-style mark,sig638.jpg,Illegible,1,Vish,1.5,Illegible
sig639.jpg,Thanuja,4,Clear cursive with underline,sig639.jpg,Illegible,1,Thonugee,2.5,Illegible
sig640.jpg,Srw,2,Abbreviated stylized mark,sig640.jpg,Illegible,1,Lu,1.5,Illegible
sig641.jpg,Jayantha,3,Cursive name; slightly stylized,sig641.jpg,Illegible,1,Knushi,2,Illegible
sig642.jpg,Praveen,3,Stylized cursive handwriting,sig642.jpg,Illegible,1,Pradjk,2,Illegible
sig643.jpg,Pradeep,3,Readable cursive with underline,sig643.jpg,Illegible,1,Aajjuy,2,Illegible
sig644.jpg,Aje,3,Short cursive name,sig644.jpg,Illegible,1,Rushya,2,Illegible
sig645.jpg,(Stylized),2,Highly stylized cursive mark,sig645.jpg,Illegible,1,NM,1.5,Illegible
sig646.jpg,M,1,Single-letter symbolic mark,sig646.jpg,Legible,5,A,3,Illegible
sig647.jpg,A,1,Single-letter symbolic mark,sig647.jpg,Illegible,1,Sj,1,Illegible
sig648.jpg,D L,2,Initial-style signature,sig648.jpg,Illegible,1,Pashuy,1.5,Illegible
sig649.jpg,Radhy,3,Stylized cursive with flourish,sig649.jpg,Illegible,1,Vl,2,Illegible
sig650.jpg,O J,2,Initial-style mark,sig650.jpg,Illegible,1,CS,1.5,Illegible
sig651.jpg,B,1,Symbolic single stroke,sig651.jpg,Illegible,1,Dh,1,Illegible
sig652.jpg,Re,2,Short abbreviated mark,sig652.jpg,Illegible,1,Dha,1.5,Illegible
sig653.jpg,Ch,2,Initial-style cursive,sig653.jpg,Illegible,1,Pra,1.5,Illegible
sig654.jpg,D,2,Single initial with underline,sig654.jpg,Illegible,1,HSN,1.5,Illegible
sig655.jpg,Son,2,Highly stylized short mark,sig655.jpg,Illegible,1,Deeuri,1.5,Illegible
sig656.jpg,Seenu,4,Clear handwritten name,sig656.jpg,Illegible,1,Kdu,2.5,Illegible
sig657.jpg,Hari,4,Clear cursive handwriting,sig657.jpg,Illegible,1,Sj,2.5,Illegible
sig658.jpg,Z,2,Single-letter stylized mark,sig658.jpg,Illegible,1,Aahiby,1.5,Illegible
sig659.jpg,Rabby,3,Stylized cursive with underline,sig659.jpg,Illegible,1,Anjk,2,Illegible
sig660.jpg,Anju,4,Clear cursive name with underline,sig660.jpg,Legible,5,Hayukha,4.5,Legible
sig661.jpg,Sukesh,4,Clearly written cursive name,sig661.jpg,Legible,5,Suhas,4.5,Legible
sig662.jpg,(Stylized),2,Abstract looping mark,sig662.jpg,Illegible,1,A,1.5,Illegible
sig663.jpg,N,2,Single stylized initial,sig663.jpg,Illegible,1,A,1.5,Illegible
sig664.jpg,J,2,Single initial with flourish,sig664.jpg,Illegible,1,D,1.5,Illegible
sig665.jpg,Ch. Barla,4,Initial and surname clearly encircled,sig665.jpg,Legible,5,Ch Krishu,4.5,Legible
sig666.jpg,Abhi,4,Clear short name with underline,sig666.jpg,Legible,5,Avhi,4.5,Legible
sig667.jpg,Abhi,3,Repeated stylized short name,sig667.jpg,Illegible,1,Rh,2,Illegible
sig668.jpg,Rk,2,Initial-style cursive mark,sig668.jpg,Illegible,1,S,1.5,Illegible
sig669.jpg,S,2,Single initial with flourish,sig669.jpg,Legible,5,B. Kowilta,3.5,Legible
sig670.jpg,B. Kavita,4,Initial and name clearly written,sig670.jpg,Illegible,1,B. Xhij,2.5,Illegible
sig671.jpg,B. Karth,3,Initial and stylized surname,sig671.jpg,Illegible,1,Li Dai,2,Illegible
sig672.jpg,Shravi,4,Clear cursive name,sig672.jpg,Illegible,1,Bradl,2.5,Illegible
sig673.jpg,Leady,3,Stylized cursive handwriting,sig673.jpg,Illegible,1,Vish,2,Illegible
sig674.jpg,M,2,Stylized single-letter mark,sig674.jpg,Legible,5,K. Visaykumar,3.5,Legible
sig675.jpg,K. Vijay Kumar,4,Clear printed full name,sig675.jpg,Legible,5,P. Ananya,4.5,Legible
sig676.jpg,R. Ananya,4,Initial and name clearly written,sig676.jpg,Legible,5,V. R,4.5,Legible
sig677.jpg,V R,2,Initial-style signature,sig677.jpg,Illegible,1,Aloln,1.5,Illegible
sig678.jpg,Hb,2,Abbreviated stylized mark,sig678.jpg,Illegible,1,Cdelin,1.5,Illegible
sig679.jpg,Adelw,4,Clear cursive with underline,sig679.jpg,Legible,5,Md. Aguib,4.5,Legible
sig680.jpg,Md. Arif,4,Initial and surname legible,sig680.jpg,Illegible,1,S,2.5,Illegible
sig681.jpg,(Stylized),2,Abstract looping mark with underline,sig681.jpg,Illegible,1,Vin,1.5,Illegible
sig682.jpg,Prasanna,4,Clearly written cursive name,sig682.jpg,Legible,5,Prasawa,4.5,Legible
sig683.jpg,Sanjay,3,Stylized cursive handwriting,sig683.jpg,Illegible,1,Samsnaly,2,Illegible
sig684.jpg,Dattli,4,Clear cursive name encircled,sig684.jpg,Legible,5,Dathliy,4.5,Legible
sig685.jpg,Kavya Reddy,4,Clear full name with underline,sig685.jpg,Legible,5,Laya Reddy,4.5,Legible
sig686.jpg,Krishna,3,Stylized cursive with underline,sig686.jpg,Legible,5,Y Hikhithi,4,Legible
